"covariateId","covariateName","analysisId","conceptId","covariateValue"
31317212,"condition_era group during day -30 through -1 days relative to index: Dysphagia",212,31317,0.1650029636372
21600972410,"drug_era group during day -365 through -1 days relative to index: Heparin group",410,21600972,-0.16058266468758
374366210,"condition_era group during day -365 through -1 days relative to index: Sensorineural hearing loss",210,374366,-0.159262154994773
434005210,"condition_era group during day -365 through -1 days relative to index: Morbid obesity",210,434005,0.1580544107572
8003,"age group: 40-44",3,0,-0.157512837835468
21600713410,"drug_era group during day -365 through -1 days relative to index: INSULINS AND ANALOGUES",410,21600713,0.15671712103087
21603960410,"drug_era group during day -365 through -1 days relative to index: Oxicams",410,21603960,-0.15462834434711
437833210,"condition_era group during day -365 through -1 days relative to index: Hypokalemia",210,437833,0.153818244937135
31317210,"condition_era group during day -365 through -1 days relative to index: Dysphagia",210,31317,0.153080137526155
21604428412,"drug_era group during day -30 through -1 days relative to index: Other antiepileptics",412,21604428,0.152936843091027
138525210,"condition_era group during day -365 through -1 days relative to index: Pain in limb",210,138525,-0.149546112861902
197304210,"condition_era group during day -365 through -1 days relative to index: Ulcer of lower extremity",210,197304,0.148992235154145
315078210,"condition_era group during day -365 through -1 days relative to index: Palpitations",210,315078,-0.147065284051583
4344497212,"condition_era group during day -30 through -1 days relative to index: Soft tissue lesion",212,4344497,0.144822420696841
438112210,"condition_era group during day -365 through -1 days relative to index: Neoplastic disease",210,438112,-0.143129422695195
4329041212,"condition_era group during day -30 through -1 days relative to index: Pain",212,4329041,0.142730687793621
321596210,"condition_era group during day -365 through -1 days relative to index: Peripheral venous insufficiency",210,321596,0.140669327664755
21600492412,"drug_era group during day -30 through -1 days relative to index: Serotonin (5HT3) antagonists",412,21600492,0.134993116254945
19090761410,"drug_era group during day -365 through -1 days relative to index: regadenoson",410,19090761,-0.132377418160719
434622210,"condition_era group during day -365 through -1 days relative to index: Deficiency anemias",210,434622,0.131417185027625
21604443410,"drug_era group during day -365 through -1 days relative to index: ANTI-PARKINSON DRUGS",410,21604443,0.131186267663431
192450210,"condition_era group during day -365 through -1 days relative to index: Retention of urine",210,192450,0.130003715037502
378253210,"condition_era group during day -365 through -1 days relative to index: Headache",210,378253,-0.12913021668767
21602514410,"drug_era group during day -365 through -1 days relative to index: ESTROGENS",410,21602514,-0.128652675898358
438720210,"condition_era group during day -365 through -1 days relative to index: Mixed hyperlipidemia",210,438720,-0.127136243887957
1510813410,"drug_era group during day -365 through -1 days relative to index: rosuvastatin",410,1510813,-0.127042812065494
907013410,"drug_era group during day -365 through -1 days relative to index: Metolazone",410,907013,0.126331192425626
21601489410,"drug_era group during day -365 through -1 days relative to index: LOW-CEILING DIURETICS, EXCL. THIAZIDES",410,21601489,0.12620131216557
40481919212,"condition_era group during day -30 through -1 days relative to index: Coronary atherosclerosis",212,40481919,-0.122309865481601
4212328210,"condition_era group during day -365 through -1 days relative to index: Neoplasm affecting hematopoietic structure",210,4212328,0.119483460772997
200219212,"condition_era group during day -30 through -1 days relative to index: Abdominal pain",212,200219,0.118547944415704
4000938210,"condition_era group during day -365 through -1 days relative to index: Bacterial sepsis",210,4000938,-0.115859769398638
435515210,"condition_era group during day -365 through -1 days relative to index: Hypo-osmolality and or hyponatremia",210,435515,0.113266734607427
21603931412,"drug_era group during day -30 through -1 days relative to index: MUSCULO-SKELETAL SYSTEM",412,21603931,0.111731319522021
4181063210,"condition_era group during day -365 through -1 days relative to index: Inflammation of specific body organs",210,4181063,-0.111429043102544
961047412,"drug_era group during day -30 through -1 days relative to index: Ranitidine",412,961047,0.111385528304966
21602944410,"drug_era group during day -365 through -1 days relative to index: Intermediate-acting sulfonamides",410,21602944,0.110339531244571
440704210,"condition_era group during day -365 through -1 days relative to index: Chronic pain syndrome",210,440704,0.108645406866255
74188210,"condition_era group during day -365 through -1 days relative to index: Closed fracture of rib",210,74188,0.1079576088808
21603130410,"drug_era group during day -365 through -1 days relative to index: Nucleosides and nucleotides excl. reverse transcriptase inhibitors",410,21603130,0.107603422334499
37016354210,"condition_era group during day -365 through -1 days relative to index: Neuropathy due to type 2 diabetes mellitus",210,37016354,-0.105529431103134
21604303410,"drug_era group during day -365 through -1 days relative to index: OTHER ANALGESICS AND ANTIPYRETICS",410,21604303,-0.104676748463811
436073210,"condition_era group during day -365 through -1 days relative to index: Psychotic disorder",210,436073,0.104324828119052
444202210,"condition_era group during day -365 through -1 days relative to index: Abscess",210,444202,0.103932660031477
21603365412,"drug_era group during day -30 through -1 days relative to index: COUGH AND COLD PREPARATIONS",412,21603365,0.103216324287497
21602098410,"drug_era group during day -365 through -1 days relative to index: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",410,21602098,-0.102534140862815
444108212,"condition_era group during day -30 through -1 days relative to index: Finding related to sleep",212,444108,0.102483726203796
374009210,"condition_era group during day -365 through -1 days relative to index: Organic mental disorder",210,374009,0.102014732933278
433595210,"condition_era group during day -365 through -1 days relative to index: Edema",210,433595,-0.101582213728679
75897210,"condition_era group during day -365 through -1 days relative to index: Polyarthropathy",210,75897,0.10087006273629
4080762210,"condition_era group during day -365 through -1 days relative to index: Psychoactive substance dependence",210,4080762,0.100545889699409
435517210,"condition_era group during day -365 through -1 days relative to index: Acidosis",210,435517,0.0971384014294604
4134440210,"condition_era group during day -365 through -1 days relative to index: Visual system disorder",210,4134440,-0.0939126705076898
21605007410,"drug_era group during day -365 through -1 days relative to index: RESPIRATORY SYSTEM",410,21605007,-0.0930215254023967
40481517210,"condition_era group during day -365 through -1 days relative to index: Mass of soft tissue",210,40481517,-0.0926397621111134
442604210,"condition_era group during day -365 through -1 days relative to index: Hypertensive heart disease",210,442604,-0.0922785865135174
21600744412,"drug_era group during day -30 through -1 days relative to index: BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",412,21600744,-0.0919976135080996
137977210,"condition_era group during day -365 through -1 days relative to index: Jaundice",210,137977,0.0916465512631591
21604114412,"drug_era group during day -30 through -1 days relative to index: Other centrally acting agents",412,21604114,0.0908233824146053
21600127410,"drug_era group during day -365 through -1 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS",410,21600127,0.0892569468138299
4213310210,"condition_era group during day -365 through -1 days relative to index: Degenerative disease of the central nervous system",210,4213310,0.089009003154723
196151210,"condition_era group during day -365 through -1 days relative to index: Functional disorder of intestine",210,196151,-0.0889817765906236
261880210,"condition_era group during day -365 through -1 days relative to index: Atelectasis",210,261880,-0.0879777940741728
4104204210,"condition_era group during day -365 through -1 days relative to index: Complete bilateral paralysis",210,4104204,0.0878969119398915
21603848410,"drug_era group during day -365 through -1 days relative to index: IMMUNOSTIMULANTS",410,21603848,0.0868334571235451
4339468210,"condition_era group during day -365 through -1 days relative to index: Ear, nose and throat disorder",210,4339468,-0.0863197174052628
4068155210,"condition_era group during day -365 through -1 days relative to index: Atrial arrhythmia",210,4068155,-0.0860759241093544
21602681410,"drug_era group during day -365 through -1 days relative to index: SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",410,21602681,-0.0852418137755952
437246210,"condition_era group during day -365 through -1 days relative to index: Vitamin B deficiency",210,437246,-0.0832480982611249
21603292410,"drug_era group during day -365 through -1 days relative to index: Anticholinergics",410,21603292,0.0831218628551323
4180770210,"condition_era group during day -365 through -1 days relative to index: Sequelae of neurological disorders",210,4180770,-0.0829875994694327
21600001410,"drug_era group during day -365 through -1 days relative to index: ALIMENTARY TRACT AND METABOLISM",410,21600001,0.0824766968127701
435613210,"condition_era group during day -365 through -1 days relative to index: Cellulitis",210,435613,0.082082034581773
21603006410,"drug_era group during day -365 through -1 days relative to index: QUINOLONE ANTIBACTERIALS",410,21603006,-0.0798810142510093
21600745410,"drug_era group during day -365 through -1 days relative to index: Biguanides",410,21600745,0.0798553153557604
40481841212,"condition_era group during day -30 through -1 days relative to index: Measurement finding outside reference range",212,40481841,0.0783693332278544
441284210,"condition_era group during day -365 through -1 days relative to index: Open-angle glaucoma",210,441284,0.0780631043843673
435506210,"condition_era group during day -365 through -1 days relative to index: Benign neoplastic disease",210,435506,-0.0775936988854091
4176946210,"condition_era group during day -365 through -1 days relative to index: Inflammatory disorder of musculoskeletal system",210,4176946,-0.0768230353482685
21600960412,"drug_era group during day -30 through -1 days relative to index: ANTITHROMBOTIC AGENTS",412,21600960,-0.0763787889806539
21604181412,"drug_era group during day -30 through -1 days relative to index: ANESTHETICS",412,21604181,-0.0759435992755851
4167097210,"condition_era group during day -365 through -1 days relative to index: Spondylolisthesis",210,4167097,-0.0758651402524653
4216771210,"condition_era group during day -365 through -1 days relative to index: Impotence",210,4216771,-0.0754324083412076
435642210,"condition_era group during day -365 through -1 days relative to index: Disturbance in speech",210,435642,-0.0753264008870006
4013991212,"condition_era group during day -30 through -1 days relative to index: White blood cell count abnormal",212,4013991,0.0746463968435837
4054841210,"condition_era group during day -365 through -1 days relative to index: Neoplasm of upper limb",210,4054841,0.0735115500181177
1383815412,"drug_era group during day -30 through -1 days relative to index: Isosorbide",412,1383815,-0.07319154231615
4263576210,"condition_era group during day -365 through -1 days relative to index: Abdominal wind pain",210,4263576,0.0727634006581512
4145825210,"condition_era group during day -365 through -1 days relative to index: Anorectal disorder",210,4145825,-0.0727494488362039
4101343212,"condition_era group during day -30 through -1 days relative to index: Functional finding of gastrointestinal tract",212,4101343,0.0723119765894783
438791210,"condition_era group during day -365 through -1 days relative to index: Pulmonary congestion and hypostasis",210,438791,-0.0721552704707404
21603550410,"drug_era group during day -365 through -1 days relative to index: SENSORY ORGANS",410,21603550,-0.0720443081503996
201131210,"condition_era group during day -365 through -1 days relative to index: Pelvic mass",210,201131,-0.0709564170275395
21601238410,"drug_era group during day -365 through -1 days relative to index: CARDIAC THERAPY",410,21601238,-0.0702104987958565
1551860410,"drug_era group during day -365 through -1 days relative to index: Pravastatin",410,1551860,-0.0701535304815403
437663210,"condition_era group during day -365 through -1 days relative to index: Fever",210,437663,-0.0694051871425489
21604565412,"drug_era group during day -30 through -1 days relative to index: Benzodiazepine derivatives",412,21604565,0.0693890067915924
764350210,"condition_era group during day -365 through -1 days relative to index: Medication serum levels outside of reference range",210,764350,-0.0691956185952555
133298210,"condition_era group during day -365 through -1 days relative to index: Musculoskeletal disorder of the neck",210,133298,-0.0679021252312478
315831210,"condition_era group during day -365 through -1 days relative to index: Chronic pulmonary heart disease",210,315831,0.0653616101461588
436222210,"condition_era group during day -365 through -1 days relative to index: Altered mental status",210,436222,0.0653297139230816
21604489410,"drug_era group during day -365 through -1 days relative to index: PSYCHOLEPTICS",410,21604489,-0.0648308052137227
437779210,"condition_era group during day -365 through -1 days relative to index: Streptococcal infectious disease",210,437779,-0.0635478709966973
21601744410,"drug_era group during day -365 through -1 days relative to index: CALCIUM CHANNEL BLOCKERS",410,21601744,0.0632713796023642
21600565410,"drug_era group during day -365 through -1 days relative to index: Osmotically acting laxatives",410,21600565,0.0632279059021998
433440210,"condition_era group during day -365 through -1 days relative to index: Dysthymia",210,433440,0.0600409381189563
72418210,"condition_era group during day -365 through -1 days relative to index: Scoliosis deformity of spine",210,72418,0.0596035315595343
79864210,"condition_era group during day -365 through -1 days relative to index: Hematuria syndrome",210,79864,-0.0591689693477619
4008576210,"condition_era group during day -365 through -1 days relative to index: Diabetes mellitus without complication",210,4008576,0.0589820458922718
42709845210,"condition_era group during day -365 through -1 days relative to index: Cellulitis and abscess of upper limb",210,42709845,0.0581832090240881
4028253210,"condition_era group during day -365 through -1 days relative to index: Neoplasm of digestive system",210,4028253,0.0579817475800008
4291005210,"condition_era group during day -365 through -1 days relative to index: Viral hepatitis",210,4291005,0.0572816481475064
321689210,"condition_era group during day -365 through -1 days relative to index: Apnea",210,321689,0.0567761074796929
21601664410,"drug_era group during day -365 through -1 days relative to index: BETA BLOCKING AGENTS",410,21601664,0.0561629110442415
140673210,"condition_era group during day -365 through -1 days relative to index: Hypothyroidism",210,140673,-0.0560744194018348
37110208210,"condition_era group during day -365 through -1 days relative to index: Lesion of genitalia",210,37110208,-0.0559961427737911
441542210,"condition_era group during day -365 through -1 days relative to index: Anxiety",210,441542,-0.0556980863384287
1502905412,"drug_era group during day -30 through -1 days relative to index: Insulin Glargine",412,1502905,0.0553552408589298
36713918210,"condition_era group during day -365 through -1 days relative to index: Somatic dysfunction of lumbar region",210,36713918,0.0545870786090581
75053210,"condition_era group during day -365 through -1 days relative to index: Fracture of bone",210,75053,0.0538528356448668
4075249210,"condition_era group during day -365 through -1 days relative to index: Potassium disorder",210,4075249,0.0535049727858442
21604606410,"drug_era group during day -365 through -1 days relative to index: HYPNOTICS AND SEDATIVES",410,21604606,0.0530705957150963
134736210,"condition_era group during day -365 through -1 days relative to index: Backache",210,134736,0.0529395557538918
318459210,"condition_era group during day -365 through -1 days relative to index: Respiratory insufficiency",210,318459,0.0525509275176807
45766714210,"condition_era group during day -365 through -1 days relative to index: Inflammatory dermatosis",210,45766714,0.0509818549573755
21601822410,"drug_era group during day -365 through -1 days relative to index: ANGIOTENSIN II ANTAGONISTS, PLAIN",410,21601822,-0.0502529988135422
21600959412,"drug_era group during day -30 through -1 days relative to index: BLOOD AND BLOOD FORMING ORGANS",412,21600959,-0.0502063796980827
314658210,"condition_era group during day -365 through -1 days relative to index: Cardiomegaly",210,314658,0.0499050543246697
317302210,"condition_era group during day -365 through -1 days relative to index: Sinus node dysfunction",210,317302,-0.0496290630507925
4180170210,"condition_era group during day -365 through -1 days relative to index: Inflammatory disorder of the respiratory tract",210,4180170,-0.0493166567541428
317002210,"condition_era group during day -365 through -1 days relative to index: Low blood pressure",210,317002,0.048911670897639
922570410,"drug_era group during day -365 through -1 days relative to index: Nystatin",410,922570,0.0488130583973051
80502210,"condition_era group during day -365 through -1 days relative to index: Osteoporosis",210,80502,-0.0482465238237062
21600735412,"drug_era group during day -30 through -1 days relative to index: Insulins and analogues for injection, long-acting",412,21600735,0.0471570161289167
440069212,"condition_era group during day -30 through -1 days relative to index: Drug dependence",212,440069,0.0457939008669434
975125410,"drug_era group during day -365 through -1 days relative to index: Hydrocortisone",410,975125,-0.0457801016480325
46271022210,"condition_era group during day -365 through -1 days relative to index: Chronic kidney disease",210,46271022,0.0457794470005415
257007210,"condition_era group during day -365 through -1 days relative to index: Allergic rhinitis",210,257007,-0.0454489416603867
37110322210,"condition_era group during day -365 through -1 days relative to index: Diverticulosis of large intestine",210,37110322,-0.0452671015491088
21601237412,"drug_era group during day -30 through -1 days relative to index: CARDIOVASCULAR SYSTEM",412,21601237,-0.0445097898652667
443769210,"condition_era group during day -365 through -1 days relative to index: Degeneration of lumbar intervertebral disc",210,443769,-0.0437008286142698
138519210,"condition_era group during day -365 through -1 days relative to index: Spondylosis without myelopathy",210,138519,0.0430630320302856
316866210,"condition_era group during day -365 through -1 days relative to index: Hypertensive disorder",210,316866,0.042978715665777
4318985210,"condition_era group during day -365 through -1 days relative to index: Degeneration of retina",210,4318985,-0.0424002035215229
4250163210,"condition_era group during day -365 through -1 days relative to index: Sexual arousal disorder",210,4250163,-0.0419049605085979
4097962210,"condition_era group during day -365 through -1 days relative to index: Open wound of lower limb",210,4097962,0.0410308261753247
21601237410,"drug_era group during day -365 through -1 days relative to index: CARDIOVASCULAR SYSTEM",410,21601237,-0.0401458223654906
791967410,"drug_era group during day -365 through -1 days relative to index: Lorazepam",410,791967,0.0400912850989001
42709843210,"condition_era group during day -365 through -1 days relative to index: Deformity of lower limb",210,42709843,-0.0398531324942661
21601532410,"drug_era group during day -365 through -1 days relative to index: POTASSIUM-SPARING AGENTS",410,21601532,0.0398328133395083
4050747210,"condition_era group during day -365 through -1 days relative to index: Fracture of upper limb",210,4050747,0.0393338262647737
381591212,"condition_era group during day -30 through -1 days relative to index: Cerebrovascular disease",212,381591,0.0392916250905075
314666210,"condition_era group during day -365 through -1 days relative to index: Old myocardial infarction",210,314666,-0.0389533567472176
21603932410,"drug_era group during day -365 through -1 days relative to index: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS",410,21603932,-0.0389360925169364
4028741210,"condition_era group during day -365 through -1 days relative to index: Benign hypertension",210,4028741,-0.0386538105420419
4262920210,"condition_era group during day -365 through -1 days relative to index: Skin ulcer",210,4262920,0.0385561003593488
35624868210,"condition_era group during day -365 through -1 days relative to index: Lesion of face",210,35624868,-0.0374047788400318
21604472412,"drug_era group during day -30 through -1 days relative to index: Dopamine agonists",412,21604472,0.0367903115859295
197304212,"condition_era group during day -30 through -1 days relative to index: Ulcer of lower extremity",212,197304,0.0362308015358686
21600095410,"drug_era group during day -365 through -1 days relative to index: Proton pump inhibitors",410,21600095,-0.0362010019055381
4029269210,"condition_era group during day -365 through -1 days relative to index: Deficiency of micronutrients",210,4029269,-0.0360451142770228
21602627412,"drug_era group during day -30 through -1 days relative to index: UROLOGICALS",412,21602627,-0.0359960593947071
436677210,"condition_era group during day -365 through -1 days relative to index: Adjustment disorder",210,436677,-0.0357997586397951
77074210,"condition_era group during day -365 through -1 days relative to index: Joint pain",210,77074,-0.0337096941572256
27674210,"condition_era group during day -365 through -1 days relative to index: Nausea and vomiting",210,27674,0.0322879348130386
319835210,"condition_era group during day -365 through -1 days relative to index: Congestive heart failure",210,319835,0.0313318066256156
434821210,"condition_era group during day -365 through -1 days relative to index: Systemic inflammatory response syndrome",210,434821,-0.0311439907174715
21600363410,"drug_era group during day -365 through -1 days relative to index: Other cardiac preparations",410,21600363,-0.0307776870995781
437541210,"condition_era group during day -365 through -1 days relative to index: Glaucoma",210,437541,0.0306085695741346
314971210,"condition_era group during day -365 through -1 days relative to index: Chronic respiratory failure",210,314971,0.0303016610602571
432545210,"condition_era group during day -365 through -1 days relative to index: Bacterial infectious disease",210,432545,-0.0302250922302884
201340210,"condition_era group during day -365 through -1 days relative to index: Gastritis",210,201340,-0.0301104593224557
195556210,"condition_era group during day -365 through -1 days relative to index: Hypertensive heart AND renal disease",210,195556,-0.0298224691490435
437312212,"condition_era group during day -30 through -1 days relative to index: Bleeding",212,437312,0.0294559476277125
1174888412,"drug_era group during day -30 through -1 days relative to index: Hydrocodone",412,1174888,0.0293327863076635
715997410,"drug_era group during day -365 through -1 days relative to index: donepezil",410,715997,-0.0293026937791462
444100212,"condition_era group during day -30 through -1 days relative to index: Mood disorder",212,444100,-0.0289189380886436
21600492410,"drug_era group during day -365 through -1 days relative to index: Serotonin (5HT3) antagonists",410,21600492,0.0288861717175991
197684210,"condition_era group during day -365 through -1 days relative to index: Dysuria",210,197684,-0.0288756147084675
21602722412,"drug_era group during day -30 through -1 days relative to index: CORTICOSTEROIDS FOR SYSTEMIC USE",412,21602722,0.028725674214741
4094683210,"condition_era group during day -365 through -1 days relative to index: Chest injury",210,4094683,0.0286005999154384
432867210,"condition_era group during day -365 through -1 days relative to index: Hyperlipidemia",210,432867,-0.0284776226543228
4344497210,"condition_era group during day -365 through -1 days relative to index: Soft tissue lesion",210,4344497,-0.0284219124043748
4018852210,"condition_era group during day -365 through -1 days relative to index: Acute genitourinary disorder",210,4018852,-0.0282721997708521
135360210,"condition_era group during day -365 through -1 days relative to index: Syncope",210,135360,0.0279686773115952
21602894410,"drug_era group during day -365 through -1 days relative to index: Third-generation cephalosporins",410,21602894,-0.027594635584981
4180010210,"condition_era group during day -365 through -1 days relative to index: Degenerative disorder of cartilage",210,4180010,-0.0274398579924723
21602796412,"drug_era group during day -30 through -1 days relative to index: ANTIBACTERIALS FOR SYSTEMIC USE",412,21602796,0.0270919550795
21604254410,"drug_era group during day -365 through -1 days relative to index: OPIOIDS",410,21604254,-0.0269623693593902
135777210,"condition_era group during day -365 through -1 days relative to index: Neoplasm of uncertain behavior of skin",210,135777,0.0268046368483792
436954210,"condition_era group during day -365 through -1 days relative to index: Drug abuse",210,436954,0.0267803368355446
73553212,"condition_era group during day -30 through -1 days relative to index: Arthropathy",212,73553,0.0265084114817983
1501700412,"drug_era group during day -30 through -1 days relative to index: levothyroxine",412,1501700,-0.0262727645595778
4009890210,"condition_era group during day -365 through -1 days relative to index: Pain in upper limb",210,4009890,-0.0262331153137817
4159963210,"condition_era group during day -365 through -1 days relative to index: Inflammatory disorder of genitourinary system",210,4159963,-0.0258037233236869
4178818212,"condition_era group during day -30 through -1 days relative to index: Inflammation of specific body systems",212,4178818,0.0248517846267862
4206148210,"condition_era group during day -365 through -1 days relative to index: Syncope and collapse",210,4206148,0.0242913575413157
46275993410,"drug_era group during day -365 through -1 days relative to index: influenza A virus (H1N1) antigen",410,46275993,-0.0242588327159061
21604589410,"drug_era group during day -365 through -1 days relative to index: Diphenylmethane derivatives",410,21604589,0.0239023378081708
321319210,"condition_era group during day -365 through -1 days relative to index: Cardiomyopathy",210,321319,0.0238710586544612
315296210,"condition_era group during day -365 through -1 days relative to index: Preinfarction syndrome",210,315296,0.0234644898903876
81902210,"condition_era group during day -365 through -1 days relative to index: Urinary tract infectious disease",210,81902,-0.0233053767429729
21601855410,"drug_era group during day -365 through -1 days relative to index: HMG CoA reductase inhibitors",410,21601855,-0.0227512451629844
4024561210,"condition_era group during day -365 through -1 days relative to index: Pain in lower limb",210,4024561,-0.0226434850973571
21602722410,"drug_era group during day -365 through -1 days relative to index: CORTICOSTEROIDS FOR SYSTEMIC USE",410,21602722,-0.0222117919232807
21600600410,"drug_era group during day -365 through -1 days relative to index: ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",410,21600600,0.0218497182302818
21603007410,"drug_era group during day -365 through -1 days relative to index: Fluoroquinolones",410,21603007,-0.0211572834970002
4027369210,"condition_era group during day -365 through -1 days relative to index: Vascular disease of abdomen",210,4027369,-0.0207848357605265
4137674210,"condition_era group during day -365 through -1 days relative to index: Pain characterized by relieving factor",210,4137674,0.0202889297930914
42872402210,"condition_era group during day -365 through -1 days relative to index: Coronary arteriosclerosis in native artery",210,42872402,0.0202615350808877
4176923210,"condition_era group during day -365 through -1 days relative to index: Pain relief by rest",210,4176923,0.0202117888258822
19049105410,"drug_era group during day -365 through -1 days relative to index: Potassium Chloride",410,19049105,0.0195424176896807
4332246210,"condition_era group during day -365 through -1 days relative to index: Aneurysm",210,4332246,-0.0192682397418439
4043371210,"condition_era group during day -365 through -1 days relative to index: Inflammatory disorder of digestive tract",210,4043371,-0.0192222543549026
21600531410,"drug_era group during day -365 through -1 days relative to index: DRUGS FOR CONSTIPATION",410,21600531,0.0190001076520588
437390212,"condition_era group during day -30 through -1 days relative to index: Hypoxemia",212,437390,0.018486662923609
